Day,Hour,DHI,DNI,WS,RH,T,TARGET
1066.000000,16.000000,31.000000,246.000000,3.300000,51.580000,9.000000,4.973446
1066.000000,16.500000,0.000000,0.000000,3.400000,55.240000,8.000000,0.000000
1066.000000,17.000000,0.000000,0.000000,3.600000,59.750000,7.000000,0.000000
1066.000000,17.500000,0.000000,0.000000,4.000000,64.050000,6.000000,0.000000
1066.000000,18.000000,0.000000,0.000000,4.400000,65.470000,6.000000,0.000000
1066.000000,18.500000,0.000000,0.000000,4.700000,65.440000,6.000000,0.000000
1066.000000,19.000000,0.000000,0.000000,5.100000,67.100000,6.000000,0.000000
1067.000000,4.500000,0.000000,0.000000,6.400000,43.520000,-1.000000,0.000000
1067.000000,5.000000,0.000000,0.000000,6.800000,40.980000,-2.000000,0.000000
1067.000000,5.500000,0.000000,0.000000,7.200000,41.000000,-2.000000,0.000000
1067.000000,6.000000,0.000000,0.000000,7.700000,40.470000,-3.000000,0.000000
1067.000000,6.500000,0.000000,0.000000,7.800000,40.490000,-3.000000,0.000000
1067.000000,7.000000,0.000000,0.000000,8.000000,41.250000,-3.000000,0.000000
1067.000000,7.500000,17.000000,466.000000,7.900000,38.290000,-2.000000,4.035547
1067.000000,8.000000,30.000000,671.000000,7.800000,41.260000,-2.000000,11.449693
1067.000000,8.500000,39.000000,790.000000,7.300000,38.320000,-1.000000,19.426724
1067.000000,9.000000,47.000000,850.000000,6.800000,37.620000,0.000000,26.746645
1067.000000,9.500000,49.000000,885.000000,6.300000,34.980000,0.000000,32.752909
1067.000000,10.000000,53.000000,877.000000,5.800000,35.510000,0.000000,36.882216
1067.000000,10.500000,60.000000,943.000000,5.400000,33.020000,0.000000,43.357719
1067.000000,11.000000,61.000000,962.000000,5.000000,32.850000,1.000000,46.454189
1067.000000,11.500000,62.000000,969.000000,4.600000,32.850000,1.000000,48.237279
1067.000000,12.000000,110.000000,715.000000,4.300000,32.730000,1.000000,41.761847
1067.000000,12.500000,159.000000,514.000000,3.900000,32.730000,1.000000,37.069504
1067.000000,13.000000,154.000000,499.000000,3.600000,32.900000,1.000000,35.004874
1067.000000,13.500000,122.000000,566.000000,3.200000,32.910000,0.000000,32.940605
1067.000000,14.000000,114.000000,531.000000,2.800000,32.970000,0.000000,28.623603
1067.000000,14.500000,94.000000,513.000000,2.500000,32.980000,0.000000,23.555817
1067.000000,15.000000,74.000000,475.000000,2.400000,35.050000,0.000000,17.737249
1067.000000,15.500000,54.000000,405.000000,2.200000,37.730000,0.000000,11.449441
1067.000000,16.000000,30.000000,290.000000,2.000000,44.170000,-1.000000,5.255539
1067.000000,16.500000,0.000000,0.000000,1.900000,47.610000,-2.000000,0.000000
1067.000000,17.000000,0.000000,0.000000,1.900000,50.910000,-3.000000,0.000000
1067.000000,17.500000,0.000000,0.000000,1.600000,50.930000,-3.000000,0.000000
1067.000000,18.000000,0.000000,0.000000,1.400000,52.750000,-4.000000,0.000000
1067.000000,18.500000,0.000000,0.000000,0.900000,52.770000,-4.000000,0.000000
1067.000000,19.000000,0.000000,0.000000,0.500000,56.710000,-5.000000,0.000000
1068.000000,4.500000,0.000000,0.000000,3.000000,52.050000,-6.000000,0.000000
1068.000000,5.000000,0.000000,0.000000,3.300000,49.830000,-6.000000,0.000000
1068.000000,5.500000,0.000000,0.000000,3.400000,49.840000,-6.000000,0.000000
1068.000000,6.000000,0.000000,0.000000,3.500000,47.310000,-6.000000,0.000000
1068.000000,6.500000,0.000000,0.000000,3.600000,43.810000,-5.000000,0.000000
1068.000000,7.000000,0.000000,0.000000,3.700000,41.900000,-5.000000,0.000000
1068.000000,7.500000,17.000000,457.000000,4.100000,38.810000,-4.000000,3.847932
1068.000000,8.000000,29.000000,679.000000,4.600000,34.060000,-3.000000,11.262117
1068.000000,8.500000,37.000000,799.000000,4.400000,29.310000,-1.000000,19.239026
1068.000000,9.000000,42.000000,873.000000,4.300000,25.020000,0.000000,26.652797
1068.000000,9.500000,46.000000,921.000000,3.700000,23.260000,1.000000,33.409477
1068.000000,10.000000,48.000000,956.000000,3.200000,23.450000,2.000000,39.039859
1068.000000,10.500000,50.000000,976.000000,2.700000,21.820000,3.000000,43.450135
1068.000000,11.000000,52.000000,986.000000,2.200000,22.900000,5.000000,46.545989
1068.000000,11.500000,53.000000,991.000000,2.100000,22.890000,5.000000,48.141316
1068.000000,12.000000,54.000000,989.000000,2.100000,23.200000,6.000000,48.422312
1068.000000,12.500000,53.000000,983.000000,2.300000,23.190000,6.000000,47.202370
1068.000000,13.000000,52.000000,970.000000,2.600000,23.110000,6.000000,44.574802
1068.000000,13.500000,51.000000,951.000000,2.800000,24.790000,6.000000,40.727293
1068.000000,14.000000,51.000000,914.000000,3.000000,26.610000,6.000000,35.472159
1068.000000,14.500000,47.000000,872.000000,2.300000,28.550000,5.000000,29.278929
1068.000000,15.000000,42.000000,809.000000,1.600000,39.320000,4.000000,22.147125
1068.000000,15.500000,35.000000,709.000000,1.400000,45.400000,2.000000,14.452255
1068.000000,16.000000,24.000000,529.000000,1.300000,42.930000,0.000000,6.663199
1068.000000,16.500000,0.000000,0.000000,1.200000,46.210000,0.000000,0.000000
1068.000000,17.000000,0.000000,0.000000,1.100000,45.670000,-1.000000,0.000000
1068.000000,17.500000,0.000000,0.000000,0.900000,45.670000,-1.000000,0.000000
1068.000000,18.000000,0.000000,0.000000,0.700000,48.770000,-2.000000,0.000000
1068.000000,18.500000,0.000000,0.000000,0.500000,48.780000,-2.000000,0.000000
1068.000000,19.000000,0.000000,0.000000,0.400000,52.550000,-3.000000,0.000000
1069.000000,4.500000,0.000000,0.000000,0.400000,63.760000,-5.000000,0.000000
1069.000000,5.000000,0.000000,0.000000,0.600000,63.760000,-5.000000,0.000000
1069.000000,5.500000,0.000000,0.000000,0.600000,63.780000,-5.000000,0.000000
1069.000000,6.000000,0.000000,0.000000,0.600000,63.700000,-5.000000,0.000000
1069.000000,6.500000,0.000000,0.000000,0.600000,63.710000,-5.000000,0.000000
1069.000000,7.000000,0.000000,0.000000,0.600000,62.260000,-5.000000,0.000000
1069.000000,7.500000,37.000000,0.000000,1.400000,57.680000,-4.000000,3.472524
1069.000000,8.000000,32.000000,644.000000,2.200000,49.280000,-3.000000,10.980564
1069.000000,8.500000,41.000000,775.000000,2.800000,45.710000,-2.000000,18.957688
1069.000000,9.000000,46.000000,863.000000,3.400000,33.990000,-2.000000,26.559533
1069.000000,9.500000,51.000000,915.000000,3.700000,31.560000,-1.000000,33.410212
1069.000000,10.000000,108.000000,586.000000,4.000000,25.560000,0.000000,31.251343
1069.000000,10.500000,103.000000,667.000000,4.200000,23.750000,0.000000,36.037585
1069.000000,11.000000,129.000000,605.000000,4.400000,21.400000,0.000000,37.539151
1069.000000,11.500000,129.000000,629.000000,4.500000,21.390000,0.000000,39.322261
1069.000000,12.000000,57.000000,1004.000000,4.700000,20.680000,0.000000,49.176288
1069.000000,12.500000,56.000000,999.000000,4.800000,20.680000,0.000000,48.050113
1069.000000,13.000000,64.000000,860.000000,4.900000,20.670000,0.000000,41.105370
1069.000000,13.500000,48.000000,876.000000,4.900000,20.660000,0.000000,37.539151
1069.000000,14.000000,45.000000,851.000000,5.000000,22.630000,0.000000,32.752909
1069.000000,14.500000,48.000000,891.000000,4.800000,22.630000,0.000000,29.843625
1069.000000,15.000000,43.000000,823.000000,4.700000,25.030000,-1.000000,22.523738
1069.000000,15.500000,36.000000,721.000000,4.100000,26.970000,-2.000000,14.640591
1069.000000,16.000000,24.000000,544.000000,3.500000,32.190000,-3.000000,6.851121
1069.000000,16.500000,0.000000,0.000000,3.300000,32.200000,-4.000000,0.000000
1069.000000,17.000000,0.000000,0.000000,3.100000,38.660000,-5.000000,0.000000
1069.000000,17.500000,0.000000,0.000000,3.100000,38.670000,-5.000000,0.000000
1069.000000,18.000000,0.000000,0.000000,3.200000,42.950000,-5.000000,0.000000
1069.000000,18.500000,0.000000,0.000000,3.100000,42.960000,-5.000000,0.000000
1069.000000,19.000000,0.000000,0.000000,3.000000,44.590000,-6.000000,0.000000
1070.000000,4.500000,0.000000,0.000000,1.900000,57.980000,-9.000000,0.000000
1070.000000,5.000000,0.000000,0.000000,2.300000,55.070000,-9.000000,0.000000
1070.000000,5.500000,0.000000,0.000000,2.500000,55.070000,-9.000000,0.000000
1070.000000,6.000000,0.000000,0.000000,2.800000,53.570000,-9.000000,0.000000
1070.000000,6.500000,0.000000,0.000000,3.000000,49.480000,-9.000000,0.000000
1070.000000,7.000000,0.000000,0.000000,3.200000,50.030000,-9.000000,0.000000
1070.000000,7.500000,36.000000,0.000000,3.800000,46.250000,-7.000000,3.378783
1070.000000,8.000000,30.000000,660.000000,4.400000,45.980000,-6.000000,10.793218
1070.000000,8.500000,38.000000,783.000000,4.800000,39.430000,-4.000000,18.582697
1070.000000,9.000000,44.000000,857.000000,5.200000,40.280000,-3.000000,26.090570
1070.000000,9.500000,48.000000,904.000000,5.500000,37.360000,-2.000000,32.659779
1070.000000,10.000000,164.000000,241.000000,5.800000,38.860000,-1.000000,24.025321
1070.000000,10.500000,170.000000,35.000000,5.900000,36.080000,0.000000,17.268009
1070.000000,11.000000,177.000000,29.000000,6.100000,40.630000,0.000000,17.924945
1070.000000,11.500000,115.000000,0.000000,6.000000,40.610000,0.000000,10.792506
1070.000000,12.000000,104.000000,0.000000,5.900000,46.830000,0.000000,9.760179
1070.000000,12.500000,138.000000,1.000000,5.700000,46.820000,0.000000,13.044855
1070.000000,13.000000,131.000000,0.000000,5.600000,51.470000,0.000000,12.294072
1070.000000,13.500000,120.000000,0.000000,5.300000,51.450000,0.000000,11.261745
1070.000000,14.000000,103.000000,0.000000,5.000000,53.690000,0.000000,9.666331
1070.000000,14.500000,84.000000,0.000000,4.500000,53.680000,0.000000,7.883222
1070.000000,15.000000,63.000000,0.000000,4.000000,54.760000,0.000000,5.912416
1070.000000,15.500000,40.000000,0.000000,3.300000,54.750000,0.000000,3.753915
1070.000000,16.000000,18.000000,0.000000,2.600000,59.780000,-1.000000,1.689280
1070.000000,16.500000,0.000000,0.000000,2.500000,59.780000,-1.000000,0.000000
1070.000000,17.000000,0.000000,0.000000,2.500000,60.680000,-1.000000,0.000000
1070.000000,17.500000,0.000000,0.000000,3.000000,60.700000,-1.000000,0.000000
1070.000000,18.000000,0.000000,0.000000,3.600000,64.030000,-1.000000,0.000000
1070.000000,18.500000,0.000000,0.000000,3.800000,64.040000,-1.000000,0.000000
1070.000000,19.000000,0.000000,0.000000,4.100000,67.330000,-1.000000,0.000000
1071.000000,4.500000,0.000000,0.000000,6.000000,44.760000,0.000000,0.000000
1071.000000,5.000000,0.000000,0.000000,5.900000,44.210000,0.000000,0.000000
1071.000000,5.500000,0.000000,0.000000,5.700000,44.220000,0.000000,0.000000
1071.000000,6.000000,0.000000,0.000000,5.600000,44.490000,0.000000,0.000000
1071.000000,6.500000,0.000000,0.000000,5.500000,44.500000,0.000000,0.000000
1071.000000,7.000000,0.000000,0.000000,5.400000,43.850000,0.000000,0.000000
1071.000000,7.500000,22.000000,0.000000,5.600000,40.770000,0.000000,2.064653
1071.000000,8.000000,45.000000,210.000000,5.800000,41.020000,1.000000,6.756973
1071.000000,8.500000,73.000000,265.000000,5.800000,38.170000,2.000000,11.918418
1071.000000,9.000000,103.000000,286.000000,5.900000,36.550000,3.000000,16.892061
1071.000000,9.500000,132.000000,291.000000,5.900000,34.040000,4.000000,21.396375
1071.000000,10.000000,126.000000,495.000000,6.000000,31.240000,5.000000,29.372772
1071.000000,10.500000,133.000000,542.000000,6.200000,31.240000,6.000000,33.689166
1071.000000,11.000000,203.000000,208.000000,6.500000,26.930000,7.000000,27.776835
1071.000000,11.500000,131.000000,615.000000,6.700000,26.920000,7.000000,38.756192
1071.000000,12.000000,74.000000,845.000000,7.000000,24.190000,7.000000,43.635906
1071.000000,12.500000,93.000000,756.000000,6.900000,25.920000,7.000000,40.914527
1071.000000,13.000000,170.000000,400.000000,6.900000,27.000000,7.000000,32.187346
1071.000000,13.500000,52.000000,935.000000,6.700000,27.010000,7.000000,39.976120
1071.000000,14.000000,48.000000,908.000000,6.600000,28.650000,7.000000,34.814884
1071.000000,14.500000,45.000000,861.000000,6.000000,30.730000,6.000000,28.621715
1071.000000,15.000000,40.000000,793.000000,5.400000,32.580000,5.000000,21.489983
1071.000000,15.500000,33.000000,692.000000,4.500000,37.540000,3.000000,13.982873
1071.000000,16.000000,23.000000,516.000000,3.700000,43.600000,2.000000,6.381515
1071.000000,16.500000,0.000000,0.000000,3.400000,43.600000,1.000000,0.000000
1071.000000,17.000000,0.000000,0.000000,3.100000,45.220000,0.000000,0.000000
1071.000000,17.500000,0.000000,0.000000,3.000000,45.230000,0.000000,0.000000
1071.000000,18.000000,0.000000,0.000000,3.000000,43.650000,0.000000,0.000000
1071.000000,18.500000,0.000000,0.000000,3.200000,43.660000,0.000000,0.000000
1071.000000,19.000000,0.000000,0.000000,3.400000,43.740000,0.000000,0.000000
1072.000000,4.500000,0.000000,0.000000,3.200000,37.720000,-1.000000,0.000000
1072.000000,5.000000,0.000000,0.000000,3.200000,37.160000,-1.000000,0.000000
1072.000000,5.500000,0.000000,0.000000,3.200000,37.170000,-1.000000,0.000000
1072.000000,6.000000,0.000000,0.000000,3.200000,35.770000,-1.000000,0.000000
1072.000000,6.500000,0.000000,0.000000,3.200000,35.770000,0.000000,0.000000
1072.000000,7.000000,0.000000,0.000000,3.200000,34.430000,0.000000,0.000000
1072.000000,7.500000,33.000000,0.000000,3.400000,31.990000,0.000000,3.096980
1072.000000,8.000000,27.000000,686.000000,3.700000,31.900000,1.000000,10.510847
1072.000000,8.500000,34.000000,814.000000,3.900000,29.680000,3.000000,18.487422
1072.000000,9.000000,39.000000,893.000000,4.100000,27.690000,5.000000,26.088276
1072.000000,9.500000,43.000000,943.000000,3.800000,25.810000,6.000000,32.938433
1072.000000,10.000000,45.000000,976.000000,3.500000,24.490000,7.000000,38.756192
1072.000000,10.500000,47.000000,998.000000,3.300000,22.860000,8.000000,43.260068
1072.000000,11.000000,51.000000,1008.000000,3.200000,20.250000,10.000000,46.543432
1072.000000,11.500000,51.000000,1015.000000,3.100000,20.250000,10.000000,48.420183
1072.000000,12.000000,52.000000,1015.000000,3.000000,18.280000,10.000000,48.795533
1072.000000,12.500000,52.000000,1010.000000,2.900000,18.270000,10.000000,47.669482
1072.000000,13.000000,51.000000,998.000000,2.800000,18.700000,10.000000,45.135868
1072.000000,13.500000,49.000000,980.000000,2.200000,20.010000,9.000000,41.288982
1072.000000,14.000000,48.000000,949.000000,1.700000,27.420000,9.000000,36.127859
1072.000000,14.500000,44.000000,908.000000,1.400000,31.480000,7.000000,29.841329
1072.000000,15.000000,40.000000,842.000000,1.200000,40.410000,6.000000,22.615847
1072.000000,15.500000,33.000000,743.000000,1.200000,46.550000,4.000000,14.733469
1072.000000,16.000000,24.000000,562.000000,1.400000,39.770000,2.000000,6.850744
1072.000000,16.500000,0.000000,0.000000,1.200000,39.770000,1.000000,0.000000
1072.000000,17.000000,0.000000,0.000000,1.200000,39.000000,0.000000,0.000000
1072.000000,17.500000,0.000000,0.000000,1.100000,39.010000,0.000000,0.000000
1072.000000,18.000000,0.000000,0.000000,1.100000,38.600000,0.000000,0.000000
1072.000000,18.500000,0.000000,0.000000,1.200000,38.610000,0.000000,0.000000
1072.000000,19.000000,0.000000,0.000000,1.300000,40.720000,0.000000,0.000000
1073.000000,4.500000,0.000000,0.000000,1.800000,31.820000,-1.000000,0.000000
1073.000000,5.000000,0.000000,0.000000,1.800000,30.790000,-1.000000,0.000000
1073.000000,5.500000,0.000000,0.000000,1.800000,30.790000,-1.000000,0.000000
1073.000000,6.000000,0.000000,0.000000,1.900000,29.710000,-2.000000,0.000000
1073.000000,6.500000,0.000000,0.000000,1.900000,29.710000,-2.000000,0.000000
1073.000000,7.000000,0.000000,0.000000,1.900000,29.270000,-2.000000,0.000000
1073.000000,7.500000,31.000000,0.000000,1.800000,25.250000,0.000000,2.909284
1073.000000,8.000000,27.000000,674.000000,1.800000,28.950000,1.000000,10.323153
1073.000000,8.500000,35.000000,805.000000,2.200000,26.930000,3.000000,18.299733
1073.000000,9.000000,41.000000,885.000000,2.700000,24.460000,5.000000,25.900591
1073.000000,9.500000,45.000000,936.000000,2.800000,22.800000,6.000000,32.750750
1073.000000,10.000000,47.000000,971.000000,2.900000,20.610000,8.000000,38.568086
1073.000000,10.500000,49.000000,993.000000,2.500000,19.240000,9.000000,43.071915
1073.000000,11.000000,49.000000,1012.000000,2.100000,16.660000,10.000000,46.355756
1073.000000,11.500000,50.000000,1018.000000,1.800000,16.650000,10.000000,48.232508
1073.000000,12.000000,50.000000,1019.000000,1.600000,15.230000,11.000000,48.607324
1073.000000,12.500000,50.000000,1013.000000,1.500000,15.220000,11.000000,47.481285
1073.000000,13.000000,49.000000,1001.000000,1.400000,16.960000,11.000000,44.947699
1073.000000,13.500000,47.000000,982.000000,1.000000,16.960000,10.000000,41.100853
1073.000000,14.000000,45.000000,953.000000,0.700000,25.850000,10.000000,35.939787
1073.000000,14.500000,42.000000,911.000000,0.700000,29.610000,9.000000,29.746835
1073.000000,15.000000,38.000000,848.000000,0.700000,30.530000,8.000000,22.521510
1073.000000,15.500000,32.000000,750.000000,0.800000,35.090000,6.000000,14.733145
1073.000000,16.000000,22.000000,579.000000,1.000000,28.280000,4.000000,6.850594
1073.000000,16.500000,0.000000,0.000000,1.100000,32.610000,3.000000,0.000000
1073.000000,17.000000,0.000000,0.000000,1.300000,33.710000,2.000000,0.000000
1073.000000,17.500000,0.000000,0.000000,1.600000,33.710000,1.000000,0.000000
1073.000000,18.000000,0.000000,0.000000,2.000000,34.330000,0.000000,0.000000
1073.000000,18.500000,0.000000,0.000000,2.300000,34.330000,0.000000,0.000000
1073.000000,19.000000,0.000000,0.000000,2.700000,35.060000,0.000000,0.000000
1074.000000,4.500000,0.000000,0.000000,2.200000,26.860000,0.000000,0.000000
1074.000000,5.000000,0.000000,0.000000,2.300000,26.630000,0.000000,0.000000
1074.000000,5.500000,0.000000,0.000000,2.300000,26.630000,0.000000,0.000000
1074.000000,6.000000,0.000000,0.000000,2.400000,26.270000,0.000000,0.000000
1074.000000,6.500000,0.000000,0.000000,2.500000,24.420000,0.000000,0.000000
1074.000000,7.000000,0.000000,0.000000,2.800000,24.330000,0.000000,0.000000
1074.000000,7.500000,14.000000,359.000000,3.200000,22.640000,1.000000,2.627712
1074.000000,8.000000,29.000000,614.000000,3.600000,23.620000,3.000000,9.666013
1074.000000,8.500000,38.000000,753.000000,3.800000,22.000000,5.000000,17.454746
1074.000000,9.000000,45.000000,838.000000,4.000000,21.600000,7.000000,24.961615
1074.000000,9.500000,50.000000,892.000000,3.600000,20.160000,8.000000,31.623954
1074.000000,10.000000,53.000000,929.000000,3.300000,20.200000,9.000000,37.347761
1074.000000,10.500000,55.000000,951.000000,3.500000,20.200000,10.000000,41.851553
1074.000000,11.000000,57.000000,966.000000,3.700000,18.530000,11.000000,45.041536
1074.000000,11.500000,57.000000,972.000000,3.900000,18.530000,11.000000,46.824430
1074.000000,12.000000,58.000000,969.000000,4.100000,17.840000,11.000000,47.105939
1074.000000,12.500000,58.000000,962.000000,4.000000,19.080000,11.000000,46.073737
1074.000000,13.000000,57.000000,946.000000,3.900000,21.050000,11.000000,43.540151
1074.000000,13.500000,55.000000,924.000000,3.700000,22.530000,10.000000,39.693289
1074.000000,14.000000,53.000000,888.000000,3.600000,25.300000,10.000000,34.532223
1074.000000,14.500000,49.000000,841.000000,2.700000,29.010000,8.000000,28.339567
1074.000000,15.000000,44.000000,770.000000,1.800000,39.980000,7.000000,21.301829
1074.000000,15.500000,36.000000,664.000000,1.500000,46.000000,5.000000,13.794880
1074.000000,16.000000,24.000000,488.000000,1.300000,48.370000,3.000000,6.287600
1074.000000,16.500000,0.000000,0.000000,1.100000,48.380000,3.000000,0.000000
1074.000000,17.000000,0.000000,0.000000,1.000000,44.530000,3.000000,0.000000
1074.000000,17.500000,0.000000,0.000000,0.700000,47.880000,2.000000,0.000000
1074.000000,18.000000,0.000000,0.000000,0.500000,47.520000,2.000000,0.000000
1074.000000,18.500000,0.000000,0.000000,0.300000,47.520000,1.000000,0.000000
1074.000000,19.000000,0.000000,0.000000,0.200000,46.650000,1.000000,0.000000
1075.000000,4.500000,0.000000,0.000000,1.800000,49.090000,0.000000,0.000000
1075.000000,5.000000,0.000000,0.000000,1.900000,50.260000,0.000000,0.000000
1075.000000,5.500000,0.000000,0.000000,1.900000,50.250000,0.000000,0.000000
1075.000000,6.000000,0.000000,0.000000,2.000000,51.770000,0.000000,0.000000
1075.000000,6.500000,0.000000,0.000000,2.100000,48.130000,0.000000,0.000000
1075.000000,7.000000,0.000000,0.000000,2.200000,50.240000,1.000000,0.000000
1075.000000,7.500000,25.000000,0.000000,2.600000,46.730000,2.000000,2.346145
1075.000000,8.000000,28.000000,573.000000,3.000000,48.470000,4.000000,8.915156
1075.000000,8.500000,38.000000,713.000000,3.400000,42.080000,6.000000,16.422296
1075.000000,9.000000,44.000000,798.000000,3.800000,39.930000,8.000000,23.741425
1075.000000,9.500000,49.000000,854.000000,3.600000,37.270000,9.000000,30.309866
1075.000000,10.000000,53.000000,890.000000,3.500000,35.930000,11.000000,35.939392
1075.000000,10.500000,55.000000,916.000000,3.100000,33.580000,12.000000,40.443101
1075.000000,11.000000,57.000000,934.000000,2.700000,32.660000,13.000000,43.633028
1075.000000,11.500000,58.000000,944.000000,2.400000,32.640000,13.000000,45.509718
1075.000000,12.000000,60.000000,942.000000,2.200000,30.180000,14.000000,45.978385
1075.000000,12.500000,59.000000,938.000000,2.100000,30.170000,14.000000,45.040050
1075.000000,13.000000,59.000000,925.000000,2.000000,28.010000,14.000000,42.694214
1075.000000,13.500000,57.000000,906.000000,1.600000,29.900000,13.000000,39.035139
1075.000000,14.000000,59.000000,851.000000,1.300000,35.470000,13.000000,33.780409
1075.000000,14.500000,55.000000,805.000000,1.200000,40.490000,11.000000,27.775614
1075.000000,15.000000,48.000000,740.000000,1.200000,47.250000,10.000000,21.019614
1075.000000,15.500000,39.000000,633.000000,1.300000,54.180000,8.000000,13.606746
1075.000000,16.000000,26.000000,463.000000,1.500000,52.540000,6.000000,6.287393
1075.000000,16.500000,0.000000,0.000000,1.600000,56.360000,5.000000,0.000000
1075.000000,17.000000,0.000000,0.000000,1.700000,57.850000,4.000000,0.000000
1075.000000,17.500000,0.000000,0.000000,1.800000,62.130000,3.000000,0.000000
1075.000000,18.000000,0.000000,0.000000,2.000000,60.930000,3.000000,0.000000
1075.000000,18.500000,0.000000,0.000000,2.300000,60.910000,3.000000,0.000000
1075.000000,19.000000,0.000000,0.000000,2.700000,57.440000,3.000000,0.000000
1076.000000,4.500000,0.000000,0.000000,1.900000,38.760000,0.000000,0.000000
1076.000000,5.000000,0.000000,0.000000,1.600000,40.810000,0.000000,0.000000
1076.000000,5.500000,0.000000,0.000000,1.400000,40.810000,0.000000,0.000000
1076.000000,6.000000,0.000000,0.000000,1.300000,41.710000,0.000000,0.000000
1076.000000,6.500000,0.000000,0.000000,1.100000,41.710000,0.000000,0.000000
1076.000000,7.000000,0.000000,0.000000,1.000000,41.940000,0.000000,0.000000
1076.000000,7.500000,9.000000,0.000000,0.900000,38.990000,1.000000,0.844622
1076.000000,8.000000,38.000000,0.000000,0.800000,40.720000,3.000000,3.566102
1076.000000,8.500000,69.000000,7.000000,0.900000,37.910000,4.000000,6.569063
1076.000000,9.000000,97.000000,17.000000,1.000000,26.580000,6.000000,9.571852
1076.000000,9.500000,123.000000,24.000000,1.200000,24.780000,7.000000,12.199286
1076.000000,10.000000,144.000000,28.000000,1.500000,19.760000,8.000000,14.545142
1076.000000,10.500000,145.000000,11.000000,1.400000,19.750000,8.000000,14.075944
1076.000000,11.000000,194.000000,78.000000,1.300000,18.530000,9.000000,21.395200
1076.000000,11.500000,209.000000,207.000000,1.200000,18.510000,9.000000,28.433094
1076.000000,12.000000,152.000000,537.000000,1.100000,18.480000,10.000000,37.253513
1076.000000,12.500000,207.000000,196.000000,1.200000,18.470000,10.000000,27.682081
1076.000000,13.000000,135.000000,557.000000,1.400000,20.460000,10.000000,35.001411
1076.000000,13.500000,58.000000,900.000000,1.700000,21.900000,9.000000,38.849178
1076.000000,14.000000,55.000000,867.000000,2.100000,24.850000,9.000000,33.875733
1076.000000,14.500000,51.000000,820.000000,2.100000,26.620000,8.000000,27.870369
1076.000000,15.000000,45.000000,748.000000,2.200000,35.970000,7.000000,20.926467
1076.000000,15.500000,37.000000,641.000000,2.000000,41.380000,4.000000,13.513500
1076.000000,16.000000,25.000000,457.000000,1.800000,48.680000,2.000000,6.193824
1076.000000,16.500000,0.000000,0.000000,1.700000,52.330000,1.000000,0.000000
1076.000000,17.000000,0.000000,0.000000,1.600000,52.390000,0.000000,0.000000
1076.000000,17.500000,0.000000,0.000000,1.400000,52.400000,0.000000,0.000000
1076.000000,18.000000,0.000000,0.000000,1.200000,57.660000,0.000000,0.000000
1076.000000,18.500000,0.000000,0.000000,1.000000,57.670000,0.000000,0.000000
1076.000000,19.000000,0.000000,0.000000,0.800000,59.310000,0.000000,0.000000
1077.000000,4.500000,0.000000,0.000000,1.900000,86.310000,-3.000000,0.000000
1077.000000,5.000000,0.000000,0.000000,1.800000,85.350000,-3.000000,0.000000
1077.000000,5.500000,0.000000,0.000000,1.700000,85.370000,-3.000000,0.000000
1077.000000,6.000000,0.000000,0.000000,1.700000,84.300000,-3.000000,0.000000
1077.000000,6.500000,0.000000,0.000000,1.700000,84.320000,-3.000000,0.000000
1077.000000,7.000000,0.000000,0.000000,1.700000,82.450000,-3.000000,0.000000
1077.000000,7.500000,18.000000,0.000000,1.900000,76.480000,-2.000000,1.689299
1077.000000,8.000000,51.000000,278.000000,2.100000,70.770000,-1.000000,7.695611
1077.000000,8.500000,79.000000,432.000000,2.300000,65.720000,0.000000,15.109508
1077.000000,9.000000,96.000000,565.000000,2.600000,60.690000,0.000000,22.617338
1077.000000,9.500000,111.000000,639.000000,2.900000,56.430000,0.000000,29.468234
1077.000000,10.000000,136.000000,407.000000,3.300000,54.970000,1.000000,26.840198
1077.000000,10.500000,106.000000,635.000000,3.600000,54.960000,1.000000,34.254099
1077.000000,11.000000,95.000000,727.000000,3.900000,53.400000,1.000000,38.571054
1077.000000,11.500000,117.000000,660.000000,4.000000,53.380000,1.000000,38.946441
1077.000000,12.000000,169.000000,471.000000,4.200000,50.570000,2.000000,35.942947
1077.000000,12.500000,116.000000,660.000000,4.300000,50.570000,2.000000,38.570630
1077.000000,13.000000,127.000000,621.000000,4.500000,47.260000,2.000000,36.787559
1077.000000,13.500000,129.000000,1.000000,4.500000,47.270000,1.000000,12.200090
1077.000000,14.000000,80.000000,0.000000,4.600000,43.830000,1.000000,7.507748
1077.000000,14.500000,66.000000,0.000000,4.300000,43.840000,0.000000,6.193960
1077.000000,15.000000,50.000000,0.000000,4.100000,40.930000,0.000000,4.692394
1077.000000,15.500000,43.000000,671.000000,3.100000,47.380000,-1.000000,14.546581
1077.000000,16.000000,26.000000,530.000000,2.200000,51.950000,-2.000000,6.944896
1077.000000,16.500000,0.000000,0.000000,1.800000,56.020000,-3.000000,0.000000
1077.000000,17.000000,0.000000,0.000000,1.400000,57.100000,-4.000000,0.000000
1077.000000,17.500000,0.000000,0.000000,1.200000,57.120000,-4.000000,0.000000
1077.000000,18.000000,0.000000,0.000000,1.000000,60.000000,-5.000000,0.000000
1077.000000,18.500000,0.000000,0.000000,0.900000,60.010000,-5.000000,0.000000
1077.000000,19.000000,0.000000,0.000000,0.800000,58.900000,-5.000000,0.000000
1078.000000,4.500000,0.000000,0.000000,4.100000,40.690000,-2.000000,0.000000
